STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,HU,Hungary,2024,,21.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2015,,29.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2016,,26.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2017,,26.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2018,,24.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2019,,25.1,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2020,,22.4,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2021,,23.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2022,,22.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2023,,24.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IE,Ireland,2024,,20.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IS,Iceland,2015,,14.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IS,Iceland,2016,,13.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IS,Iceland,2017,,14.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IS,Iceland,2018,,13.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IS,Iceland,2019,,13.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IS,Iceland,2020,,13.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2015,,34.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2016,,32.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2017,,30.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2018,,29.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2019,,27.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2020,,28.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2021,,29.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2022,,28.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2023,,27.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,IT,Italy,2024,,27.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2015,,34.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2016,,33.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2017,,31.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2018,,28.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2019,,25.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2020,,23.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2021,,21.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2022,,22.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LT,Lithuania,2023,,21.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2015,,23.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2016,,22.2,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2017,,21.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2018,,23.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2019,,25.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2020,,24.2,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2021,,29.4,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2022,,24.0,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2023,,26.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LU,Luxembourg,2024,,25.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2015,,30.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2016,,25.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2017,,25.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2018,,23.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2019,,18.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2020,,19.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2021,,20.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2022,,19.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2023,,20.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,LV,Latvia,2024,,17.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,ME,Montenegro,2022,,40.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MK,North Macedonia,2015,,47.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MK,North Macedonia,2016,,45.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MK,North Macedonia,2017,,44.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MK,North Macedonia,2018,,42.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MK,North Macedonia,2019,,38.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MK,North Macedonia,2020,,39.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2015,,27.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2016,,23.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2017,,23.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2018,,23.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2019,,23.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2020,,22.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2021,,23.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2022,,23.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,MT,Malta,2023,,25.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2015,,17.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2016,,17.2,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2017,,16.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2018,,15.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2019,,15.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2020,,15.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2021,,14.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2022,,13.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2023,,15.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NL,Netherlands,2024,,15.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2015,,13.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2016,,14.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2017,,16.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2018,,15.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2019,,16.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2020,,16.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2021,,17.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2022,,16.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2023,,15.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,NO,Norway,2024,,16.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2015,,26.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2016,,23.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2017,,17.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2018,,16.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2019,,16.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2020,,16.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2021,,16.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2022,,16.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2023,,16.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PL,Poland,2024,,16.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2015,,31.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2016,,27.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2017,,24.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2018,,22.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2019,,21.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2020,,21.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2021,,22.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2022,,20.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2023,,22.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,PT,Portugal,2024,,20.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2015,,53.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2016,,56.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2017,,48.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2018,,44.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2019,,39.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2020,,40.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2021,,41.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2022,,41.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2023,,39.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RO,Romania,2024,,33.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2015,,42.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2016,,34.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2017,,41.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2018,,35.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2019,,33.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2020,,31.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2021,,27.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2022,,28.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,RS,Serbia,2023,,25.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,SE,Sweden,2015,,19.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,SE,Sweden,2016,,19.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,SE,Sweden,2017,,19.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,SE,Sweden,2018,,20.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,SE,Sweden,2019,,23.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,PC,Percentage,SE,Sweden,2020,,20.2,,,,,
